79	-	2006479	1999831	6648
101	-	62419	55772	6647
108	+	715641	722287	6646
118	+	1	6648	6647
124	+	2211140	2217786	6646
142	+	391040	397686	6646
--------------------------------------------------------------------------------
Block #432
Seq_id	Strand	Start	End	Length
15	+	1976947	2013398	36451
16	+	2006518	2042977	36459
17	-	649280	612730	36550
18	-	1216222	1178285	37937
19	+	620013	656377	36364
21	-	506217	469808	36409
22	+	213622	249995	36373
23	-	649427	613125	36302
25	-	1299766	1263176	36590
26	-	597953	561714	36239
28	+	1272866	1309040	36174
29	-	448712	412162	36550
30	+	300149	336540	36391
32	+	158546	194646	36100
33	-	2785535	2749145	36390
35	+	3200920	3237263	36343
38	-	1307476	1271034	36442
39	-	553683	517074	36609
40	+	28435	64772	36337
42	+	159934	196066	36132
43	-	2701637	2665227	36410
44	+	157460	193615	36155
45	+	159658	195758	36100
46	-	1938837	1902476	36361
50	+	1061208	1097588	36380
51	+	1211046	1247549	36503
52	-	1619705	1583249	36456
54	-	320813	284525	36288
57	+	366576	402761	36185
58	+	159379	195769	36390
59	+	2495999	2532581	36582
60	+	319039	355585	36546
61	+	150435	186794	36359
62	+	2030519	2066796	36277
65	+	1998026	2034451	36425
66	+	163855	200423	36568
70	+	2598384	2634864	36480
71	+	169595	205997	36402
73	+	150100	186200	36100
74	+	151364	187700	36336
75	-	330839	294566	36273
76	+	1540601	1577259	36658
77	+	264616	301212	36596
78	-	1089932	1053479	36453
79	-	1999830	1963559	36271
82	+	110829	147106	36277
83	+	385867	422362	36495
84	+	1779355	1815965	36610
86	+	150465	186824	36359
87	+	1969249	2005946	36697
88	-	3069492	3033057	36435
90	+	150007	186237	36230
91	+	159725	196181	36456
93	-	1033497	997151	36346
95	+	1049759	1086211	36452
96	+	1878670	1915037	36367
97	+	1043983	1080393	36410
98	+	827109	863603	36494
101	-	55771	19570	36201
103	-	2350549	2314153	36396
104	+	141343	177563	36220
106	+	150630	186757	36127
107	-	321433	285108	36325
108	+	722289	758584	36295
109	-	2290525	2253985	36540
110	-	2526348	2490029	36319
111	+	160048	196695	36647
112	+	159127	195462	36335
113	+	1090194	1126363	36169
114	+	412492	449016	36524
116	+	2574174	2610627	36453
117	+	159988	196107	36119
118	+	6650	42921	36271
120	-	732020	695920	36100
124	+	2217788	2254125	36337
136	+	159640	196055	36415
140	-	2104263	2067680	36583
142	+	397688	433850	36162
145	+	1956589	1993004	36415
147	+	159922	196042	36120
149	-	1669598	1633048	36550
--------------------------------------------------------------------------------
Block #433
Seq_id	Strand	Start	End	Length
15	+	2013440	2017307	3867
16	+	2043019	2046872	3853
17	-	610408	606573	3835
18	-	1178236	1174399	3837
19	+	656419	660233	3814
21	-	469766	465896	3870
22	+	250037	253954	3917
23	-	613083	609253	3830
25	-	1263127	1259290	3837
26	-	561658	557809	3849
28	+	1309082	1312975	3893
29	-	409808	405935	3873
30	+	336582	340484	3902
32	+	194688	198565	3877
33	-	2749103	2745251	3852
35	+	3237307	3241108	3801
38	-	1270978	1267110	3868
39	-	517032	513165	3867
40	+	64814	68727	3913
42	+	196108	199962	3854
43	-	2665185	2661350	3835
44	+	193657	197461	3804
45	+	195800	199661	3861
46	-	1902420	1898561	3859
50	+	1097630	1101591	3961
51	+	1247591	1251452	3861
52	-	1583193	1579359	3834
54	-	284483	280581	3902
57	+	402803	406590	3787
58	+	195811	199657	3846
59	+	2533549	2537389	3840
60	+	355627	359487	3860
61	+	186836	190640	3804
62	+	2066838	2070675	3837
65	+	2034493	2038362	3869
66	+	201391	205258	3867
70	+	2635832	2639650	3818
71	+	206039	209854	3815
73	+	186242	190046	3804
74	+	187742	191546	3804
75	-	294510	290611	3899
76	+	1577301	1581169	3868
77	+	301254	305113	3859
78	-	1053437	1049583	3854
79	-	1963517	1959674	3843
82	+	147148	151048	3900
83	+	422404	426282	3878
84	+	1816007	1819867	3860
86	+	186866	190670	3804
87	+	2005988	2009895	3907
88	-	3033015	3029155	3860
90	+	186279	190083	3804
91	+	196223	200096	3873
93	-	997109	993261	3848
95	+	1086253	1090127	3874
96	+	1915086	1918957	3871
97	+	1080435	1084277	3842
98	+	864571	868424	3853
101	-	19514	15669	3845
103	-	2314097	2310258	3839
104	+	177605	181409	3804
106	+	186799	190603	3804
107	-	285052	281198	3854
108	+	758626	762512	3886
109	-	2253943	2250046	3897
110	-	2489973	2486143	3830
111	+	196737	200617	3880
112	+	195504	199326	3822
113	+	1126405	1130286	3881
114	+	449984	453790	3806
116	+	2610669	2614503	3834
117	+	196149	199988	3839
118	+	42963	46806	3843
120	-	695864	692017	3847
124	+	2254167	2258009	3842
136	+	196097	199901	3804
140	-	2067631	2063801	3830
142	+	433892	437716	3824
145	+	1993046	1996850	3804
147	+	196084	199925	3841
149	-	1631641	1627795	3846
--------------------------------------------------------------------------------
Block #434
Seq_id	Strand	Start	End	Length
15	+	2017994	2021400	3406
16	+	2047559	2050937	3378
17	-	605885	602525	3360
18	-	1173711	1170319	3392
19	+	660920	664281	3361
21	-	465208	461849	3359
22	+	254641	258002	3361
23	-	608565	605192	3373
25	-	1258602	1255210	3392
26	-	557121	553747	3374
28	+	1313662	1317035	3373
29	-	405247	401845	3402
30	+	341171	344518	3347
32	+	199252	202626	3374
33	-	2744563	2741189	3374
35	+	3241795	3245118	3323
38	-	1266422	1263050	3372
39	-	512477	509117	3360
40	+	69414	72805	3391
42	+	200649	204022	3373
43	-	2660662	2657292	3370
44	+	198148	201522	3374
45	+	200348	203722	3374
46	-	1897873	1894500	3373
50	+	1102278	1105639	3361
51	+	1252139	1255513	3374
52	-	1578671	1575297	3374
54	-	279893	276536	3357
57	+	407277	410631	3354
58	+	200344	203719	3375
59	+	2538076	2541450	3374
60	+	360174	363554	3380
61	+	191327	194701	3374
62	+	2071400	2074773	3373
65	+	2039049	2042423	3374
66	+	205945	209331	3386
70	+	2640337	2643685	3348
71	+	210541	213905	3364
73	+	190733	194107	3374
74	+	192233	195606	3373
75	-	289923	286533	3390
76	+	1581856	1585223	3367
77	+	305800	309175	3375
78	-	1048895	1045522	3373
79	-	1957392	1954026	3366
82	+	151735	155110	3375
83	+	426969	430350	3381
84	+	1820554	1823915	3361
86	+	191357	194731	3374
87	+	2010582	2013943	3361
88	-	3028467	3025093	3374
90	+	190770	194128	3358
91	+	200783	204157	3374
93	-	992573	989187	3386
95	+	1090814	1094189	3375
96	+	1919644	1923056	3412
97	+	1084964	1088338	3374
98	+	869111	872471	3360
101	-	14981	11609	3372
103	-	2309570	2306210	3360
104	+	182096	185470	3374
106	+	191290	194630	3340
107	-	280510	277138	3372
108	+	763199	766573	3374
109	-	2249358	2245998	3360
110	-	2485456	2482082	3374
111	+	201304	204688	3384
112	+	200013	203387	3374
113	+	1130973	1134347	3374
114	+	454477	457881	3404
116	+	2615190	2618563	3373
117	+	200675	204050	3375
118	+	49087	52454	3367
120	-	691329	687956	3373
124	+	2258696	2262071	3375
136	+	200588	203962	3374
140	-	2063113	2059721	3392
142	+	438403	441773	3370
145	+	1997537	2000911	3374
147	+	200612	203987	3375
149	-	1627107	1623747	3360
--------------------------------------------------------------------------------
Block #435
Seq_id	Strand	Start	End	Length
15	+	2022245	2033074	10829
16	+	2051780	2062589	10809
17	-	601729	590906	10823
18	-	1169523	1158698	10825
19	+	665077	675902	10825
21	-	461053	450221	10832
22	+	258798	269623	10825
23	-	604349	593514	10835
25	-	1254414	1243578	10836
26	-	552951	542127	10824
28	+	1317878	1328710	10832
29	-	401002	390177	10825
30	+	345361	356188	10827
32	+	203469	214300	10831
33	-	2740346	2729521	10825
35	+	880	11706	10826
38	-	1262207	1251363	10844
39	-	508321	497511	10810
40	+	73648	84402	10754
42	+	204865	215690	10825
43	-	2656449	2645616	10833
44	+	202365	213192	10827
45	+	204565	215403	10838
46	-	1893657	1882830	10827
50	+	1106435	1117260	10825
51	+	1256356	1267182	10826
52	-	1574454	1563621	10833
54	-	275693	264868	10825
57	+	411427	422260	10833
58	+	204562	215387	10825
59	+	2542293	2553103	10810
60	+	364397	375221	10824
61	+	195511	206335	10824
62	+	2075616	2086441	10825
65	+	2043266	2054091	10825
66	+	210127	220952	10825
70	+	2644528	2655338	10810
71	+	214748	225587	10839
73	+	194879	205704	10825
74	+	196449	207276	10827
75	-	285690	274937	10753
76	+	1586066	1596889	10823
77	+	310018	320850	10832
78	-	1044679	1033900	10779
79	-	1953183	1942361	10822
82	+	155906	166713	10807
83	+	431193	442019	10826
84	+	1824711	1835521	10810
86	+	195545	206371	10826
87	+	2014786	2025524	10738
88	-	3024297	3013473	10824
90	+	194971	205798	10827
91	+	205000	215823	10823
93	-	988344	977538	10806
95	+	1095032	1105855	10823
96	+	1923899	1934740	10841
97	+	1089181	1100014	10833
98	+	873267	884091	10824
101	-	10766	1	10765
103	-	2305367	2294544	10823
104	+	186313	197140	10827
106	+	195473	206300	10827
107	-	276295	265470	10825
108	+	767416	778242	10826
109	-	2245202	2234377	10825
110	-	2481239	2470415	10824
111	+	205531	216355	10824
112	+	204230	215054	10824
113	+	1135190	1146028	10838
114	+	458724	469552	10828
116	+	2619406	2630231	10825
117	+	204893	215717	10824
118	+	53297	64119	10822
120	-	687113	676275	10838
124	+	2262912	2273722	10810
136	+	204805	215632	10827
140	-	2058925	2048100	10825
142	+	442616	453426	10810
145	+	2001754	2012581	10827
147	+	204830	215655	10825
149	-	1622904	1612078	10826
--------------------------------------------------------------------------------
Block #436
Seq_id	Strand	Start	End	Length
15	+	2033091	2047103	14012
16	+	2062614	2076614	14000
17	-	590889	576881	14008
18	-	1158681	1144671	14010
19	+	675919	689929	14010
21	-	450204	436195	14009
22	+	269640	283650	14010
23	-	593497	579486	14011
25	-	1243561	1229551	14010
26	-	542110	528104	14006
28	+	1328727	1342744	14017
29	-	390160	376144	14016
30	+	356205	370215	14010
32	+	214317	228328	14011
33	-	2729504	2715493	14011
35	+	11723	25734	14011
38	-	1251346	1237392	13954
39	-	497494	483484	14010
40	+	84427	98412	13985
42	+	215707	229717	14010
43	-	2645599	2631589	14010
44	+	213209	227219	14010
45	+	215420	229431	14011
46	-	1882813	1868802	14011
50	+	1117277	1131287	14010
51	+	1267199	1281210	14011
52	-	1563604	1549596	14008
54	-	264851	250846	14005
57	+	422277	436295	14018
58	+	215404	229415	14011
59	+	2553120	2567133	14013
60	+	375246	389249	14003
61	+	206352	220362	14010
62	+	2086458	2100470	14012
65	+	2054108	2068119	14011
66	+	220969	234979	14010
70	+	2655355	2669364	14009
71	+	225604	239615	14011
73	+	205721	219729	14008
74	+	207293	221304	14011
75	-	274912	260928	13984
76	+	1596906	1610916	14010
77	+	320867	334877	14010
78	-	1033883	1019872	14011
79	-	1942344	1928333	14011
82	+	166730	180741	14011
83	+	442036	456046	14010
84	+	1835538	1849548	14010
86	+	206388	220398	14010
87	+	2025541	2039549	14008
88	-	3013456	2999449	14007
90	+	205815	219824	14009
91	+	215840	229848	14008
93	-	977521	963510	14011
95	+	1105872	1119862	13990
96	+	1934757	1948765	14008
97	+	1100031	1114042	14011
98	+	884108	898118	14010
101	-	3248889	3234879	14010
103	-	2294527	2280516	14011
104	+	197157	211167	14010
106	+	206317	220328	14011
107	-	265453	251442	14011
108	+	778259	792270	14011
109	-	2234360	2220350	14010
110	-	2470398	2456391	14007
111	+	216372	230383	14011
112	+	215071	229082	14011
113	+	1146045	1160056	14011
114	+	469569	483579	14010
116	+	2630248	2644259	14011
117	+	215734	229745	14011
118	+	64136	78147	14011
120	-	676258	662247	14011
124	+	2273739	2287751	14012
136	+	215649	229660	14011
140	-	2048083	2034073	14010
142	+	453451	467453	14002
145	+	2012598	2026609	14011
147	+	215672	229683	14011
149	-	1612061	1598053	14008
--------------------------------------------------------------------------------
Block #437
Seq_id	Strand	Start	End	Length
15	+	2049476	2131432	81956
16	+	2078987	2161221	82234
17	-	574508	492571	81937
18	-	1142298	1059961	82337
19	+	692302	774014	81712
21	-	433822	352039	81783
22	+	286023	368040	82017
23	-	577113	495427	81686
25	-	1227178	1144789	82389
26	-	525731	442827	82904
28	+	1345117	1427262	82145
29	-	373771	291712	82059
30	+	372588	454376	81788
32	+	230701	312535	81834
33	-	2713120	2631276	81844
35	+	28107	109880	81773
38	-	1235019	1153052	81967
39	-	481111	399187	81924
40	+	100785	182476	81691
42	+	232090	313865	81775
43	-	2629216	2547611	81605
44	+	229592	311376	81784
45	+	231804	313634	81830
46	-	1866429	1784679	81750
50	+	1133660	1215581	81921
51	+	1283583	1365286	81703
52	-	1547223	1465318	81905
54	-	248473	166759	81714
57	+	438668	520834	82166
58	+	231788	313632	81844
59	+	2569506	2651367	81861
60	+	391622	473626	82004
61	+	222735	304449	81714
62	+	2102843	2184458	81615
65	+	2070492	2152343	81851
66	+	237352	319161	81809
70	+	2671737	2753287	81550
71	+	241988	323655	81667
73	+	222102	303759	81657
74	+	223677	305412	81735
75	-	258553	176853	81700
76	+	1613289	1695093	81804
77	+	337250	419253	82003
78	-	1017499	935508	81991
79	-	1925960	1843859	82101
82	+	183114	265174	82060
83	+	458419	540630	82211
84	+	1851921	1933844	81923
86	+	222771	304446	81675
87	+	2041922	2123928	82006
88	-	2997076	2915523	81553
90	+	222197	303912	81715
91	+	232221	314609	82388
93	-	961137	879310	81827
95	+	1122235	1204131	81896
96	+	1951138	2033071	81933
97	+	1116415	1198056	81641
98	+	900491	982544	82053
101	-	3232506	3150762	81744
103	-	2278143	2196382	81761
104	+	213540	295305	81765
106	+	222701	304491	81790
107	-	249069	167085	81984
108	+	794643	876558	81915
109	-	2217977	2135855	82122
110	-	2454018	2372311	81707
111	+	232756	314683	81927
112	+	231455	313387	81932
113	+	1162429	1244383	81954
114	+	485952	568075	82123
116	+	2646632	2728519	81887
117	+	232118	313903	81785
118	+	80520	162628	82108
120	-	659874	578031	81843
124	+	2290124	2371894	81770
136	+	232033	313971	81938
140	-	2031700	1949285	82415
142	+	469826	551464	81638
145	+	2028982	2110928	81946
147	+	232056	313702	81646
149	-	1595680	1513830	81850
--------------------------------------------------------------------------------
Block #438
Seq_id	Strand	Start	End	Length
15	+	2131434	2134547	3113
16	+	2161232	2164346	3114
17	-	492570	489455	3115
18	-	1059960	1056845	3115
19	+	774016	777131	3115
21	-	352028	348905	3123
22	+	368042	371157	3115
23	-	495416	492303	3113
25	-	1144788	1141673	3115
26	-	442825	439713	3112
28	+	1427273	1430427	3154
29	-	291711	288590	3121
30	+	454378	458816	4438
32	+	312546	315642	3096
33	-	2631265	2628152	3113
35	+	109891	113016	3125
38	-	1153051	1149940	3111
39	-	399186	396071	3115
40	+	182487	185536	3049
42	+	313876	316991	3115
43	-	2547600	2544488	3112
44	+	311378	314489	3111
45	+	313645	316773	3128
46	-	1784668	1781553	3115
50	+	1215583	1218698	3115
51	+	1365297	1368411	3114
52	-	1465307	1462203	3104
54	-	166757	163644	3113
57	+	520836	523959	3123
58	+	313643	316756	3113
59	+	2651369	2654484	3115
60	+	473637	476759	3122
61	+	304451	307562	3111
62	+	2184469	2187582	3113
65	+	2152345	2155455	3110
66	+	319163	322278	3115
70	+	2753289	2756404	3115
71	+	323657	326780	3123
73	+	303761	306856	3095
74	+	305414	308525	3111
75	-	176842	173794	3048
76	+	1695095	1698645	3550
77	+	419264	422378	3114
78	-	935497	932384	3113
79	-	1843848	1840735	3113
82	+	265176	268286	3110
83	+	542142	545205	3063
84	+	1933846	1936961	3115
86	+	304448	307559	3111
87	+	2123939	2127067	3128
88	-	2915522	2912408	3114
90	+	303914	307009	3095
91	+	314611	317723	3112
93	-	879299	876176	3123
95	+	1204142	1207257	3115
96	+	2033082	2036194	3112
97	+	1198067	1201180	3113
98	+	982546	985661	3115
101	-	3150751	3147207	3544
103	-	2196380	2193269	3111
104	+	295307	298418	3111
106	+	304493	307604	3111
107	-	167083	163973	3110
108	+	876560	879670	3110
109	-	2135854	2132739	3115
110	-	2372309	2369196	3113
111	+	314685	317797	3112
112	+	313398	316519	3121
113	+	1244394	1247509	3115
114	+	568077	571192	3115
116	+	2728530	2731643	3113
117	+	313914	317028	3114
118	+	162639	165752	3113
120	-	578020	574892	3128
124	+	2371905	2375031	3126
136	+	313973	317083	3110
140	-	1949284	1946170	3114
142	+	551475	554589	3114
145	+	2110930	2114040	3110
147	+	313713	316828	3115
149	-	1513820	1510706	3114
--------------------------------------------------------------------------------
Block #439
Seq_id	Strand	Start	End	Length
15	+	2134581	2144775	10194
16	+	2164380	2174522	10142
17	-	489421	479170	10251
18	-	1056811	1046479	10332
19	+	778543	788769	10226
21	-	348871	338735	10136
22	+	371191	381496	10305
23	-	492269	482051	10218
25	-	1141639	1131325	10314
26	-	439679	429391	10288
28	+	1430461	1440785	10324
29	-	288556	278223	10333
30	+	458850	469017	10167
32	+	315676	325873	10197
33	-	2628118	2617837	10281
35	+	113050	123222	10172
38	-	1149906	1139709	10197
39	-	396037	385774	10263
40	+	185570	195736	10166
42	+	317025	327216	10191
43	-	2544454	2534266	10188
44	+	314523	324754	10231
45	+	316807	327009	10202
46	-	1781519	1771242	10277
50	+	1218732	1229085	10353
51	+	1368445	1378734	10289
52	-	1462169	1451987	10182
54	-	163610	153413	10197
57	+	523993	534143	10150
58	+	316790	327070	10280
59	+	2654518	2664796	10278
60	+	476793	486947	10154
61	+	307596	317843	10247
62	+	2187616	2197842	10226
65	+	2155489	2165753	10264
66	+	322312	332608	10296
70	+	2756438	2766715	10277
71	+	326814	336973	10159
73	+	306890	317114	10224
74	+	308559	318807	10248
75	-	173760	163593	10167
76	+	1702483	1712687	10204
77	+	422412	432608	10196
78	-	932350	922171	10179
79	-	1840701	1830489	10212
82	+	268320	278560	10240
83	+	545239	555434	10195
84	+	1936995	1947257	10262
86	+	307593	317841	10248
87	+	2127101	2137297	10196
88	-	2912374	2902104	10270
90	+	307043	317307	10264
91	+	317757	327911	10154
93	-	876142	865955	10187
95	+	1207291	1217406	10115
96	+	2036228	2046436	10208
97	+	1201214	1211401	10187
98	+	985695	995980	10285
101	-	3143371	3133254	10117
103	-	2193235	2183035	10200
104	+	298452	308716	10264
106	+	307638	317901	10263
107	-	163939	153710	10229
108	+	879704	889909	10205
109	-	2132705	2122358	10347
110	-	2369162	2358977	10185
111	+	317831	328006	10175
112	+	316553	326749	10196
113	+	1247543	1257754	10211
114	+	571226	581482	10256
116	+	2731677	2741863	10186
117	+	317062	327272	10210
118	+	165786	175988	10202
120	-	574858	564873	9985
124	+	2375065	2385182	10117
136	+	317117	327381	10264
140	-	1946136	1935870	10266
142	+	554623	564772	10149
145	+	2114074	2124338	10264
147	+	316862	327064	10202
149	-	1510672	1500447	10225
--------------------------------------------------------------------------------
Block #440
Seq_id	Strand	Start	End	Length
15	+	2145932	2150928	4996
16	+	2176080	2180996	4916
17	-	477892	473111	4781
18	-	1045273	1040498	4775
19	+	789931	794712	4781
21	-	337484	332703	4781
22	+	382658	387457	4799
23	-	480791	476016	4775
25	-	1130137	1125347	4790
26	-	428167	423380	4787
28	+	1441974	1446794	4820
29	-	277053	272263	4790
30	+	470174	475113	4939
32	+	327035	331825	4790
33	-	2616649	2611859	4790
35	+	124379	129318	4939
38	-	1138404	1133623	4781
39	-	384613	379841	4772
40	+	196868	201667	4799
42	+	328371	333184	4813
43	-	2533092	2528321	4771
44	+	325907	330761	4854
45	+	328189	332963	4774
46	-	1769991	1765216	4775
50	+	1230247	1235082	4835
51	+	1379905	1384716	4811
52	-	1450826	1446036	4790
54	-	152225	147450	4775
57	+	535296	540089	4793
58	+	328241	333049	4808
59	+	2665958	2670847	4889
60	+	488113	493051	4938
61	+	318960	323768	4808
62	+	2199013	2203788	4775
65	+	2166919	2171732	4813
66	+	333770	338623	4853
70	+	2767877	2772712	4835
71	+	338508	343319	4811
73	+	318231	323150	4919
74	+	319942	324775	4833
75	-	162453	157663	4790
76	+	1713853	1718756	4903
77	+	433783	438554	4771
78	-	920974	916199	4775
79	-	1829376	1824610	4766
82	+	279722	284521	4799
83	+	556600	561412	4812
84	+	1948419	1953191	4772
86	+	318958	323765	4807
87	+	2138472	2143243	4771
88	-	2900934	2896159	4775
90	+	318442	323260	4818
91	+	329073	333848	4775
93	-	864808	860050	4758
95	+	1218584	1223352	4768
96	+	2047616	2052445	4829
97	+	1212576	1217347	4771
98	+	997140	1001925	4785
101	-	3132021	3127231	4790
103	-	2181874	2177099	4775
104	+	309856	314631	4775
106	+	319027	323845	4818
107	-	152513	147723	4790
108	+	891084	895855	4771
109	-	2121197	2116407	4790
110	-	2357771	2352996	4775
111	+	329181	333979	4798
112	+	327924	332713	4789
113	+	1258934	1263724	4790
114	+	582644	587443	4799
116	+	2743027	2747825	4798
117	+	328452	333226	4774
118	+	177102	181868	4766
120	-	563694	558920	4774
124	+	2386339	2391278	4939
136	+	328606	333417	4811
140	-	1934682	1929892	4790
142	+	565941	570724	4783
145	+	2125563	2130374	4811
147	+	328244	333018	4774
149	-	1499269	1494488	4781
--------------------------------------------------------------------------------
Block #441
Seq_id	Strand	Start	End	Length
15	+	2150929	2156053	5124
16	+	2180997	2186118	5121
17	-	473109	467986	5123
18	-	1040496	1035372	5124
19	+	794713	799837	5124
21	-	332701	327578	5123
22	+	387458	392582	5124
23	-	476014	470892	5122
25	-	1125345	1120222	5123
26	-	423378	418256	5122
28	+	1446795	1451919	5124
29	-	272261	267138	5123
30	+	475114	480238	5124
32	+	331826	336950	5124
33	-	2611857	2606735	5122
35	+	129319	134443	5124
38	-	1133621	1128498	5123
39	-	379839	374727	5112
40	+	201668	206792	5124
42	+	333185	338309	5124
43	-	2528319	2523197	5122
44	+	330762	335885	5123
45	+	332964	338087	5123
46	-	1765214	1760097	5117
50	+	1235083	1240207	5124
51	+	1384717	1389834	5117
52	-	1446034	1440912	5122
54	-	147448	142326	5122
57	+	540090	545213	5123
58	+	333050	338173	5123
59	+	2670848	2675972	5124
60	+	493052	498176	5124
61	+	323769	328892	5123
62	+	2203789	2208909	5120
65	+	2171733	2176857	5124
66	+	338624	343748	5124
70	+	2772713	2777837	5124
71	+	343320	348443	5123
73	+	323151	328274	5123
74	+	324776	329899	5123
75	-	157661	152538	5123
76	+	1718757	1723878	5121
77	+	438555	443678	5123
78	-	916197	911075	5122
79	-	1824608	1819485	5123
82	+	284522	289646	5124
83	+	561413	566537	5124
84	+	1953192	1958305	5113
86	+	323766	328889	5123
87	+	2143244	2148367	5123
88	-	2896157	2891035	5122
90	+	323261	328384	5123
91	+	333849	338972	5123
93	-	824613	819479	5134
95	+	1223353	1228476	5123
96	+	2052446	2057570	5124
97	+	1217348	1222471	5123
98	+	1001926	1007039	5113
101	-	3127229	3122109	5120
103	-	2177097	2171975	5122
104	+	314632	319755	5123
106	+	323846	328969	5123
107	-	147721	142599	5122
108	+	895856	900980	5124
109	-	2116405	2111282	5123
110	-	2352994	2347871	5123
111	+	333980	339103	5123
112	+	332714	337837	5123
113	+	1263725	1268849	5124
114	+	587444	592568	5124
116	+	2747826	2752950	5124
117	+	333227	338350	5123
118	+	181869	186993	5124
120	-	558918	553796	5122
124	+	2391279	2396412	5133
136	+	333418	338541	5123
140	-	1929890	1924767	5123
142	+	570725	575849	5124
145	+	2130375	2135498	5123
147	+	333019	338142	5123
149	-	1494486	1489363	5123
--------------------------------------------------------------------------------
Block #442
Seq_id	Strand	Start	End	Length
15	+	2156054	2169082	13028
16	+	2186119	2199142	13023
17	-	467984	454951	13033
18	-	1035370	1022338	13032
19	+	799838	812870	13032
21	-	327576	314534	13042
22	+	392583	405618	13035
23	-	470890	457858	13032
25	-	1120220	1107188	13032
26	-	418254	405223	13031
28	+	1451920	1464932	13012
29	-	267136	254103	13033
30	+	480239	493273	13034
32	+	336951	349988	13037
33	-	2606733	2593724	13009
35	+	134444	147488	13044
38	-	1128496	1115480	13016
39	-	373812	360811	13001
40	+	206793	219836	13043
42	+	338310	351329	13019
43	-	2523195	2510164	13031
44	+	335886	348922	13036
45	+	338088	351110	13022
46	-	1760095	1747075	13020
50	+	1240208	1253234	13026
51	+	1389835	1402872	13037
52	-	1440910	1427452	13458
54	-	142324	129288	13036
57	+	545214	558232	13018
58	+	338174	351184	13010
59	+	2675973	2689006	13033
60	+	498177	511191	13014
61	+	328893	341930	13037
62	+	2208910	2221955	13045
65	+	2176858	2189880	13022
66	+	343749	356783	13034
70	+	2777838	2790871	13033
71	+	348444	361470	13026
73	+	328275	341310	13035
74	+	329900	342937	13037
75	-	152536	139494	13042
76	+	1723879	1736911	13032
77	+	443679	456698	13019
78	-	911073	898050	13023
79	-	1819483	1806439	13044
82	+	289647	302673	13026
83	+	566538	579571	13033
84	+	1959221	1972222	13001
86	+	328890	341927	13037
87	+	2148368	2161387	13019
88	-	2891033	2877996	13037
90	+	328385	341422	13037
91	+	338973	352010	13037
93	-	819477	806445	13032
95	+	1228477	1241510	13033
96	+	2057571	2070594	13023
97	+	1222472	1235504	13032
98	+	1007952	1021000	13048
101	-	3122107	3109075	13032
103	-	2171973	2158941	13032
104	+	319756	332793	13037
106	+	328970	342007	13037
107	-	142597	129570	13027
108	+	900981	914000	13019
109	-	2111280	2098247	13033
110	-	2347869	2334832	13037
111	+	339104	352150	13046
112	+	337838	350862	13024
113	+	1268850	1281872	13022
114	+	592569	605602	13033
116	+	2752951	2765970	13019
117	+	338351	351373	13022
118	+	186994	200039	13045
120	-	553794	540773	13021
124	+	2396413	2409445	13032
136	+	338542	351579	13037
140	-	1924765	1911733	13032
142	+	575850	588883	13033
145	+	2135499	2148536	13037
147	+	338143	351165	13022
149	-	1489361	1476345	13016
--------------------------------------------------------------------------------
Block #443
Seq_id	Strand	Start	End	Length
15	+	2169083	2175095	6012
16	+	2199143	2205144	6001
17	-	454949	448974	5975
18	-	1022336	1016320	6016
19	+	812871	818871	6000
21	-	314532	308509	6023
22	+	405619	411627	6008
23	-	457856	451872	5984
25	-	1107186	1101178	6008
26	-	405221	399212	6009
28	+	1464933	1470927	5994
29	-	254101	248091	6010
30	+	493274	499285	6011
32	+	349989	355990	6001
33	-	2593722	2587721	6001
35	+	147489	153511	6022
38	-	1115478	1109474	6004
39	-	360809	354834	5975
40	+	219837	225818	5981
42	+	351330	357334	6004
43	-	2510162	2504150	6012
44	+	348923	354924	6001
45	+	351111	357113	6002
46	-	1745478	1739462	6016
50	+	1253235	1259209	5974
51	+	1402873	1408874	6001
52	-	1427450	1421417	6033
54	-	129286	123273	6013
57	+	559831	565869	6038
58	+	351185	357186	6001
59	+	2689007	2695020	6013
60	+	511192	517203	6011
61	+	341931	347932	6001
62	+	2221956	2227936	5980
65	+	2189881	2195886	6005
66	+	356784	362797	6013
70	+	2790872	2796860	5988
71	+	361471	367482	6011
73	+	341311	347312	6001
74	+	342938	348939	6001
75	-	139492	133512	5980
76	+	1736912	1742912	6000
77	+	456699	462703	6004
78	-	898048	892046	6002
79	-	1806437	1800424	6013
82	+	302674	308689	6015
83	+	579572	585595	6023
84	+	1972223	1978198	5975
86	+	341928	347929	6001
87	+	2161388	2167377	5989
88	-	2877994	2871993	6001
90	+	341423	347424	6001
91	+	352011	358020	6009
93	-	806443	800478	5965
95	+	1241511	1247523	6012
96	+	2070595	2076604	6009
97	+	1235505	1241517	6012
98	+	1021001	1027010	6009
101	-	3109073	3103072	6001
103	-	2158939	2152938	6001
104	+	332794	338795	6001
106	+	342008	348009	6001
107	-	129568	123569	5999
108	+	914001	920005	6004
109	-	2098245	2092244	6001
110	-	2334830	2328828	6002
111	+	352151	358131	5980
112	+	350863	356867	6004
113	+	1281873	1287874	6001
114	+	605603	611608	6005
116	+	2765971	2771975	6004
117	+	351374	357375	6001
118	+	200040	206053	6013
120	-	540771	534769	6002
124	+	2409446	2415447	6001
136	+	351580	357581	6001
140	-	1911731	1905723	6008
142	+	588884	594886	6002
145	+	2148537	2154538	6001
147	+	351166	357166	6000
