block,genome,chr/contig,start,end,orientation,length
63,BUMA.1121.00085,1,481754,534490,+,52736
63,BUMA.1121.00040,1,1121147,1175207,+,54060
63,BUMA.1121.00020,1,1258540,1311276,+,52736
63,BUMA.1121.00044,1,459093,511829,+,52736
63,BUMA.1121.00002,1,1557714,1610450,+,52736
63,BUMA.1121.00087,1,1124043,1176779,+,52736
63,BUMA.1121.00042,1,2977062,3029798,-,52736
63,BUMA.1121.00046,1,444474,497225,-,52751
63,BUMA.1121.00036,1,2727859,2780595,-,52736
63,BUMA.1121.00038,1,2389140,2441876,-,52736
63,BUMA.1121.00081,1,2389267,2442003,-,52736
63,BUMA.1121.00034,1,1230995,1283731,+,52736
63,BUMA.1121.00013,1,48727,101463,-,52736
63,BUMA.1121.00032,1,2723977,2776713,+,52736
63,BUMA.1121.00004,1,1194823,1247559,+,52736
63,BUMA.1121.00006,1,2389057,2441793,-,52736
63,BUMA.1121.00017,1,1128632,1181368,+,52736
63,BUMA.1121.00008,1,1197321,1250057,+,52736
63,BUMA.1121.00028,1,1193651,1246387,+,52736
63,BUMA.1121.00026,1,1857438,1910139,+,52701
63,BUMA.1121.00010,1,1531449,1584185,+,52736
63,BUMA.1121.00030,1,1128672,1181408,+,52736
63,BUMA.1121.00019,1,1193663,1246399,+,52736
64,BUMA.1121.00022,1,1508435,1528659,+,20224
64,BUMA.1121.00024,1,1246345,1266585,+,20240
64,BUMA.1121.00054,1,1754014,1774254,+,20240
64,BUMA.1121.00052,1,937657,957897,+,20240
64,BUMA.1121.00048,1,2161487,2181727,-,20240
64,BUMA.1121.00050,1,2308638,2328867,+,20229
64,BUMA.1121.00015,1,2901499,2921739,-,20240
64,BUMA.1121.00086,1,2120083,2140308,-,20225
64,BUMA.1121.00085,1,534492,554732,+,20240
64,BUMA.1121.00040,1,1175209,1195449,+,20240
64,BUMA.1121.00020,1,1311278,1331518,+,20240
64,BUMA.1121.00044,1,511831,532071,+,20240
64,BUMA.1121.00002,1,1610452,1630692,+,20240
64,BUMA.1121.00087,1,1176781,1197005,+,20224
64,BUMA.1121.00042,1,2956821,2977061,-,20240
64,BUMA.1121.00046,1,423008,443237,-,20229
64,BUMA.1121.00036,1,2707633,2727858,-,20225
64,BUMA.1121.00038,1,2368899,2389139,-,20240
64,BUMA.1121.00081,1,2369026,2389266,-,20240
64,BUMA.1121.00034,1,1283733,1303973,+,20240
64,BUMA.1121.00013,1,28486,48726,-,20240
64,BUMA.1121.00032,1,2776715,2796955,+,20240
64,BUMA.1121.00004,1,1247561,1267801,+,20240
64,BUMA.1121.00006,1,2368816,2389056,-,20240
64,BUMA.1121.00017,1,1181370,1201610,+,20240
64,BUMA.1121.00008,1,1250059,1270299,+,20240
64,BUMA.1121.00028,1,1246389,1266629,+,20240
64,BUMA.1121.00026,1,1910141,1930381,+,20240
64,BUMA.1121.00010,1,1584187,1604427,+,20240
64,BUMA.1121.00030,1,1181410,1201650,+,20240
64,BUMA.1121.00019,1,1246401,1266641,+,20240
65,BUMA.1121.00022,1,1529886,1533264,+,3378
65,BUMA.1121.00024,1,1297610,1300972,-,3362
65,BUMA.1121.00054,1,1775465,1778843,+,3378
65,BUMA.1121.00052,1,988761,992139,-,3378
65,BUMA.1121.00048,1,2156898,2160276,-,3378
65,BUMA.1121.00050,1,2330078,2333456,+,3378
65,BUMA.1121.00015,1,2896910,2900288,-,3378
65,BUMA.1121.00086,1,2115479,2118857,-,3378
65,BUMA.1121.00085,1,585596,588974,-,3378
65,BUMA.1121.00040,1,1196660,1200038,+,3378
65,BUMA.1121.00020,1,1362563,1365925,-,3362
65,BUMA.1121.00044,1,563115,566477,-,3362
65,BUMA.1121.00002,1,417972,421341,+,3369
65,BUMA.1121.00087,1,1198232,1201610,+,3378
65,BUMA.1121.00042,1,958834,962212,-,3378
65,BUMA.1121.00046,1,418410,421797,-,3387
65,BUMA.1121.00036,1,2703029,2706407,-,3378
65,BUMA.1121.00038,1,2364310,2367688,-,3378
65,BUMA.1121.00081,1,2364437,2367815,-,3378
65,BUMA.1121.00034,1,1335017,1338379,-,3362
65,BUMA.1121.00013,1,3554669,3558047,+,3378
65,BUMA.1121.00032,1,2828094,2831456,-,3362
65,BUMA.1121.00004,1,1298849,1302211,-,3362
65,BUMA.1121.00006,1,2364227,2367605,-,3378
65,BUMA.1121.00017,1,1232654,1236016,-,3362
65,BUMA.1121.00008,1,1301343,1304705,-,3362
65,BUMA.1121.00028,1,1297673,1301035,-,3362
65,BUMA.1121.00026,1,398907,402285,-,3378
65,BUMA.1121.00010,1,392672,396026,+,3354
65,BUMA.1121.00030,1,1232694,1236056,-,3362
65,BUMA.1121.00019,1,1297690,1301052,-,3362
66,BUMA.1121.00022,1,1535637,1541485,+,5848
66,BUMA.1121.00024,1,1289389,1295237,-,5848
66,BUMA.1121.00054,1,1781215,1787063,+,5848
66,BUMA.1121.00052,1,980540,986388,-,5848
66,BUMA.1121.00048,1,2148679,2154527,-,5848
66,BUMA.1121.00050,1,2335829,2341677,+,5848
66,BUMA.1121.00015,1,2888689,2894537,-,5848
66,BUMA.1121.00086,1,2107258,2113106,-,5848
66,BUMA.1121.00085,1,577375,583223,-,5848
66,BUMA.1121.00040,1,1202412,1208234,+,5822
66,BUMA.1121.00020,1,1354322,1360170,-,5848
66,BUMA.1121.00044,1,554875,560723,-,5848
66,BUMA.1121.00002,1,424965,430813,+,5848
66,BUMA.1121.00087,1,1203984,1209832,+,5848
66,BUMA.1121.00042,1,950613,956461,-,5848
66,BUMA.1121.00046,1,410189,416037,-,5848
66,BUMA.1121.00036,1,2694809,2700657,-,5848
66,BUMA.1121.00038,1,2356090,2361938,-,5848
66,BUMA.1121.00081,1,2356216,2362065,-,5849
66,BUMA.1121.00034,1,1326777,1332625,-,5848
66,BUMA.1121.00013,1,1,5834,+,5833
66,BUMA.1121.00032,1,2819855,2825703,-,5848
66,BUMA.1121.00004,1,1290605,1296453,-,5848
66,BUMA.1121.00006,1,2356007,2361855,-,5848
66,BUMA.1121.00017,1,1224414,1230262,-,5848
66,BUMA.1121.00008,1,1293103,1298951,-,5848
66,BUMA.1121.00028,1,1289433,1295281,-,5848
66,BUMA.1121.00026,1,390686,396534,-,5848
66,BUMA.1121.00010,1,399641,405489,+,5848
66,BUMA.1121.00030,1,1224454,1230302,-,5848
66,BUMA.1121.00019,1,1289445,1295293,-,5848
67,BUMA.1121.00022,1,1543731,1559827,+,16096
67,BUMA.1121.00024,1,1271115,1287143,-,16028
67,BUMA.1121.00054,1,1789309,1805368,+,16059
67,BUMA.1121.00052,1,962520,978517,-,15997
67,BUMA.1121.00048,1,2130372,2146433,-,16061
67,BUMA.1121.00050,1,2343923,2359986,+,16063
67,BUMA.1121.00015,1,2870349,2886422,-,16073
67,BUMA.1121.00086,1,2088890,2105012,-,16122
67,BUMA.1121.00085,1,559355,575352,-,15997
67,BUMA.1121.00040,1,1210368,1226510,+,16142
67,BUMA.1121.00020,1,1336048,1352076,-,16028
67,BUMA.1121.00044,1,536601,552629,-,16028
67,BUMA.1121.00002,1,1635315,1651023,-,15708
67,BUMA.1121.00087,1,1212078,1228143,+,16065
67,BUMA.1121.00046,1,391879,407943,-,16064
67,BUMA.1121.00038,1,2337783,2353844,-,16061
67,BUMA.1121.00081,1,2337909,2353970,-,16061
67,BUMA.1121.00034,1,1308503,1324531,-,16028
67,BUMA.1121.00013,1,7857,23862,+,16005
67,BUMA.1121.00032,1,2801485,2817609,-,16124
67,BUMA.1121.00004,1,1272331,1288359,-,16028
67,BUMA.1121.00006,1,2337701,2353761,-,16060
67,BUMA.1121.00017,1,1206140,1222168,-,16028
67,BUMA.1121.00008,1,1274829,1290857,-,16028
67,BUMA.1121.00028,1,1271159,1287187,-,16028
67,BUMA.1121.00026,1,371649,387620,-,15971
67,BUMA.1121.00010,1,1609050,1624668,-,15618
67,BUMA.1121.00030,1,1206180,1222208,-,16028
67,BUMA.1121.00019,1,1271171,1287199,-,16028
68,BUMA.1121.00022,1,1564495,1584822,+,20327
68,BUMA.1121.00024,1,1302214,1322544,+,20330
68,BUMA.1121.00054,1,1809993,1830337,+,20344
68,BUMA.1121.00052,1,3023509,3043853,-,20344
68,BUMA.1121.00048,1,2105404,2125748,-,20344
68,BUMA.1121.00050,1,2364611,2384955,+,20344
68,BUMA.1121.00015,1,2845381,2865725,-,20344
68,BUMA.1121.00086,1,2063896,2084222,-,20326
68,BUMA.1121.00085,1,2620455,2640799,-,20344
68,BUMA.1121.00040,1,1231149,1251479,+,20330
68,BUMA.1121.00020,1,1367167,1387497,+,20330
68,BUMA.1121.00044,1,567719,588049,+,20330
68,BUMA.1121.00002,1,396416,416760,-,20344
68,BUMA.1121.00087,1,1232797,1253138,+,20341
68,BUMA.1121.00042,1,2825455,2845789,-,20334
68,BUMA.1121.00046,1,366911,387255,-,20344
68,BUMA.1121.00036,1,2672368,2692694,-,20326
68,BUMA.1121.00038,1,2312815,2333159,-,20344
68,BUMA.1121.00081,1,2312941,2333285,-,20344
68,BUMA.1121.00034,1,1339621,1359951,+,20330
68,BUMA.1121.00013,1,3315605,3335949,-,20344
68,BUMA.1121.00032,1,2832698,2853028,+,20330
68,BUMA.1121.00004,1,1303453,1323783,+,20330
68,BUMA.1121.00006,1,2312733,2333077,-,20344
68,BUMA.1121.00017,1,1237258,1257588,+,20330
68,BUMA.1121.00008,1,1305947,1326277,+,20330
68,BUMA.1121.00028,1,1302277,1322607,+,20330
68,BUMA.1121.00026,1,403497,423830,+,20333
68,BUMA.1121.00010,1,371102,391430,-,20328
68,BUMA.1121.00030,1,1237298,1257628,+,20330
68,BUMA.1121.00019,1,1302294,1322624,+,20330
69,BUMA.1121.00022,1,1588575,1614652,+,26077
69,BUMA.1121.00024,1,1326297,1352205,+,25908
69,BUMA.1121.00054,1,1834354,1860184,-,25830
69,BUMA.1121.00052,1,1103774,1129651,+,25877
69,BUMA.1121.00048,1,2075558,2101388,+,25830
69,BUMA.1121.00050,1,2388711,2414519,+,25808
69,BUMA.1121.00015,1,2300829,2326762,-,25933
69,BUMA.1121.00086,1,2034169,2060143,-,25974
69,BUMA.1121.00085,1,700609,726486,+,25877
69,BUMA.1121.00040,1,1255235,1281266,+,26031
69,BUMA.1121.00020,1,1391250,1417174,+,25924
69,BUMA.1121.00044,1,591802,617702,+,25900
69,BUMA.1121.00002,1,2472101,2497945,+,25844
69,BUMA.1121.00087,1,1256889,1282887,+,25998
69,BUMA.1121.00042,1,2780007,2805922,-,25915
69,BUMA.1121.00046,1,337347,363155,-,25808
69,BUMA.1121.00036,1,742445,768403,+,25958
69,BUMA.1121.00038,1,2282968,2308798,+,25830
69,BUMA.1121.00081,1,2283094,2308924,+,25830
69,BUMA.1121.00034,1,1363704,1389596,+,25892
69,BUMA.1121.00013,1,1300036,1325885,+,25849
69,BUMA.1121.00032,1,2856781,2882665,+,25884
69,BUMA.1121.00004,1,1327536,1353468,+,25932
69,BUMA.1121.00006,1,2282886,2308716,+,25830
69,BUMA.1121.00017,1,1261341,1287233,+,25892
69,BUMA.1121.00008,1,1330030,1355962,+,25932
69,BUMA.1121.00028,1,1326360,1352260,+,25900
69,BUMA.1121.00026,1,444897,470499,+,25602
69,BUMA.1121.00010,1,2449070,2474914,+,25844
69,BUMA.1121.00030,1,1261381,1287281,+,25900
69,BUMA.1121.00019,1,1326377,1352301,+,25924
70,BUMA.1121.00022,1,1616140,1634714,+,18574
70,BUMA.1121.00024,1,1353692,1372278,+,18586
70,BUMA.1121.00054,1,1861396,1879910,+,18514
70,BUMA.1121.00052,1,1131124,1149695,+,18571
70,BUMA.1121.00048,1,2055831,2074346,-,18515
70,BUMA.1121.00050,1,2415992,2434510,+,18518
70,BUMA.1121.00015,1,765170,783696,+,18526
70,BUMA.1121.00086,1,2014107,2032681,-,18574
70,BUMA.1121.00085,1,727959,746530,+,18571
70,BUMA.1121.00040,1,1282754,1301315,+,18561
70,BUMA.1121.00020,1,1418661,1437241,+,18580
70,BUMA.1121.00044,1,619189,637775,+,18586
70,BUMA.1121.00002,1,2499418,2517995,+,18577
70,BUMA.1121.00087,1,1284376,1302950,+,18574
70,BUMA.1121.00042,1,963423,982006,+,18583
70,BUMA.1121.00046,1,317356,335874,-,18518
70,BUMA.1121.00036,1,769875,788476,+,18601
70,BUMA.1121.00038,1,2263241,2281756,-,18515
70,BUMA.1121.00081,1,2263367,2281882,-,18515
70,BUMA.1121.00034,1,1391083,1409669,+,18586
70,BUMA.1121.00013,1,1327358,1345929,+,18571
70,BUMA.1121.00032,1,2884152,2902732,+,18580
70,BUMA.1121.00004,1,1354955,1373541,+,18586
70,BUMA.1121.00006,1,2263159,2281674,-,18515
70,BUMA.1121.00017,1,1288720,1307306,+,18586
70,BUMA.1121.00008,1,1357449,1376029,+,18580
70,BUMA.1121.00028,1,1353747,1372327,+,18580
70,BUMA.1121.00026,1,2042613,2061208,+,18595
70,BUMA.1121.00010,1,2476387,2494964,+,18577
70,BUMA.1121.00030,1,1288768,1307354,+,18586
70,BUMA.1121.00019,1,1353788,1372368,+,18580
71,BUMA.1121.00022,1,1634716,1649138,+,14422
71,BUMA.1121.00024,1,1372280,1386702,+,14422
71,BUMA.1121.00054,1,1879912,1894309,+,14397
71,BUMA.1121.00052,1,1149697,1164103,+,14406
71,BUMA.1121.00048,1,2041432,2055830,-,14398
71,BUMA.1121.00050,1,2435747,2450142,+,14395
71,BUMA.1121.00015,1,783698,798104,+,14406
71,BUMA.1121.00086,1,1999684,2014106,-,14422
71,BUMA.1121.00085,1,746532,760938,+,14406
71,BUMA.1121.00040,1,1301317,1315723,+,14406
71,BUMA.1121.00020,1,1437243,1451665,+,14422
71,BUMA.1121.00044,1,637777,652199,+,14422
71,BUMA.1121.00002,1,2517997,2532396,+,14399
71,BUMA.1121.00087,1,1302952,1317374,+,14422
71,BUMA.1121.00042,1,982008,996417,+,14409
71,BUMA.1121.00046,1,301723,316119,-,14396
71,BUMA.1121.00036,1,788478,802900,+,14422
71,BUMA.1121.00038,1,2248842,2263240,-,14398
71,BUMA.1121.00081,1,2248968,2263366,-,14398
71,BUMA.1121.00034,1,1409671,1424093,+,14422
71,BUMA.1121.00013,1,1345931,1360337,+,14406
71,BUMA.1121.00032,1,2902734,2917156,+,14422
71,BUMA.1121.00004,1,1373543,1387965,+,14422
71,BUMA.1121.00006,1,2248760,2263158,-,14398
71,BUMA.1121.00017,1,1307308,1321730,+,14422
71,BUMA.1121.00008,1,1376031,1390453,+,14422
71,BUMA.1121.00028,1,1372329,1386751,+,14422
71,BUMA.1121.00026,1,2061210,2075619,+,14409
71,BUMA.1121.00010,1,2494966,2509365,+,14399
71,BUMA.1121.00030,1,1307356,1321778,+,14422
71,BUMA.1121.00019,1,1372370,1386792,+,14422
72,BUMA.1121.00022,1,1650719,1689999,+,39280
72,BUMA.1121.00024,1,1388285,1427465,+,39180
72,BUMA.1121.00054,1,1894311,1933600,+,39289
72,BUMA.1121.00052,1,1164105,1203322,+,39217
72,BUMA.1121.00048,1,2002135,2041431,-,39296
72,BUMA.1121.00050,1,2450144,2489346,+,39202
72,BUMA.1121.00015,1,798106,837335,+,39229
72,BUMA.1121.00086,1,1958799,1998101,-,39302
72,BUMA.1121.00085,1,760940,800157,+,39217
72,BUMA.1121.00040,1,1315725,1355005,+,39280
72,BUMA.1121.00020,1,1453248,1492428,+,39180
72,BUMA.1121.00044,1,653782,692965,+,39183
72,BUMA.1121.00002,1,2532398,2571636,+,39238
72,BUMA.1121.00087,1,1318956,1358257,+,39301
72,BUMA.1121.00042,1,996419,1035726,+,39307
72,BUMA.1121.00046,1,262519,301722,-,39203
72,BUMA.1121.00036,1,804483,843844,+,39361
72,BUMA.1121.00038,1,2209551,2248841,-,39290
72,BUMA.1121.00081,1,2209677,2248967,-,39290
72,BUMA.1121.00034,1,1425676,1464859,+,39183
72,BUMA.1121.00013,1,1360339,1399559,+,39220
72,BUMA.1121.00032,1,2918739,2957929,+,39190
72,BUMA.1121.00004,1,1389548,1428671,+,39123
72,BUMA.1121.00006,1,2209459,2248759,-,39300
72,BUMA.1121.00017,1,1323313,1362496,+,39183
72,BUMA.1121.00008,1,1392036,1431215,+,39179
72,BUMA.1121.00028,1,1388334,1427514,+,39180
72,BUMA.1121.00026,1,2075621,2114915,+,39294
72,BUMA.1121.00010,1,2509367,2548575,+,39208
72,BUMA.1121.00030,1,1323361,1362550,+,39189
72,BUMA.1121.00019,1,1388375,1427561,+,39186
73,BUMA.1121.00022,1,1690535,1715678,+,25143
73,BUMA.1121.00024,1,1428001,1453124,+,25123
73,BUMA.1121.00054,1,1934136,1959271,+,25135
73,BUMA.1121.00052,1,1203858,1229019,+,25161
73,BUMA.1121.00048,1,1976465,2001599,-,25134
73,BUMA.1121.00050,1,2489882,2515029,+,25147
73,BUMA.1121.00015,1,837871,863031,+,25160
73,BUMA.1121.00086,1,1933121,1958263,-,25142
73,BUMA.1121.00085,1,800693,825854,+,25161
73,BUMA.1121.00040,1,1355541,1380666,+,25125
73,BUMA.1121.00020,1,1492964,1518087,+,25123
73,BUMA.1121.00044,1,693501,718624,+,25123
73,BUMA.1121.00002,1,2572172,2597281,+,25109
73,BUMA.1121.00087,1,1358793,1383936,+,25143
73,BUMA.1121.00042,1,1036262,1061375,+,25113
73,BUMA.1121.00046,1,236837,261983,-,25146
73,BUMA.1121.00036,1,844380,869503,+,25123
73,BUMA.1121.00038,1,2183881,2209015,-,25134
73,BUMA.1121.00081,1,2184007,2209141,-,25134
73,BUMA.1121.00034,1,1465395,1490518,+,25123
73,BUMA.1121.00013,1,1400095,1425244,+,25149
73,BUMA.1121.00032,1,2958465,2983588,+,25123
73,BUMA.1121.00004,1,1429207,1454330,+,25123
73,BUMA.1121.00006,1,2183789,2208923,-,25134
73,BUMA.1121.00017,1,1363032,1388155,+,25123
73,BUMA.1121.00008,1,1431751,1456874,+,25123
73,BUMA.1121.00028,1,1428050,1453173,+,25123
73,BUMA.1121.00026,1,2115451,2140580,+,25129
73,BUMA.1121.00010,1,2549111,2574220,+,25109
73,BUMA.1121.00030,1,1363086,1388208,+,25122
73,BUMA.1121.00019,1,1428097,1453220,+,25123
74,BUMA.1121.00022,1,1721799,1729738,+,7939
74,BUMA.1121.00024,1,1456241,1464180,+,7939
74,BUMA.1121.00054,1,1963835,1971774,+,7939
74,BUMA.1121.00052,1,1230576,1238515,+,7939
74,BUMA.1121.00048,1,1963960,1971900,-,7940
74,BUMA.1121.00050,1,2517253,2525192,+,7939
74,BUMA.1121.00015,1,867607,875546,+,7939
74,BUMA.1121.00086,1,1919059,1926999,-,7940
74,BUMA.1121.00085,1,827411,835350,+,7939
74,BUMA.1121.00040,1,1386810,1394745,+,7935
74,BUMA.1121.00020,1,1521204,1529143,+,7939
74,BUMA.1121.00044,1,721741,729680,+,7939
74,BUMA.1121.00002,1,2600396,2608337,+,7941
74,BUMA.1121.00087,1,1390057,1397996,+,7939
74,BUMA.1121.00042,1,2947558,2955498,-,7940
74,BUMA.1121.00046,1,226673,234613,-,7940
74,BUMA.1121.00036,1,872619,880558,+,7939
74,BUMA.1121.00038,1,2171377,2179317,-,7940
74,BUMA.1121.00081,1,2171503,2179443,-,7940
74,BUMA.1121.00034,1,1493635,1501574,+,7939
74,BUMA.1121.00013,1,1431401,1439340,+,7939
74,BUMA.1121.00032,1,2986705,2994644,+,7939
74,BUMA.1121.00004,1,1457447,1465386,+,7939
74,BUMA.1121.00006,1,2171285,2179225,-,7940
74,BUMA.1121.00017,1,1391272,1399211,+,7939
74,BUMA.1121.00008,1,1459991,1467930,+,7939
74,BUMA.1121.00028,1,1456290,1464229,+,7939
74,BUMA.1121.00026,1,1931606,1939545,+,7939
74,BUMA.1121.00010,1,2578203,2586144,+,7941
74,BUMA.1121.00030,1,1391325,1399264,+,7939
74,BUMA.1121.00019,1,1456337,1464276,+,7939
75,BUMA.1121.00022,1,1730268,1754137,+,23869
75,BUMA.1121.00024,1,1464710,1488459,+,23749
75,BUMA.1121.00054,1,1972304,1996116,+,23812
75,BUMA.1121.00052,1,1239045,1262978,+,23933
75,BUMA.1121.00048,1,1939619,1963430,-,23811
75,BUMA.1121.00050,1,2525722,2549702,+,23980
75,BUMA.1121.00015,1,876076,899984,+,23908
75,BUMA.1121.00086,1,1894533,1918529,-,23996
75,BUMA.1121.00085,1,835880,859868,+,23988
75,BUMA.1121.00040,1,1395275,1419199,+,23924
75,BUMA.1121.00020,1,1529673,1553430,+,23757
75,BUMA.1121.00044,1,730210,753983,+,23773
75,BUMA.1121.00002,1,2608867,2632567,+,23700
75,BUMA.1121.00087,1,1398526,1422339,+,23813
75,BUMA.1121.00042,1,2923185,2947028,-,23843
75,BUMA.1121.00046,1,202107,226143,-,24036
75,BUMA.1121.00036,1,881088,904941,+,23853
75,BUMA.1121.00038,1,2147036,2170847,-,23811
75,BUMA.1121.00081,1,2147162,2170973,-,23811
75,BUMA.1121.00034,1,1502104,1525885,+,23781
75,BUMA.1121.00013,1,1439870,1463850,+,23980
75,BUMA.1121.00032,1,2995174,3018955,+,23781
75,BUMA.1121.00004,1,1465916,1489641,+,23725
75,BUMA.1121.00006,1,2146952,2170755,-,23803
75,BUMA.1121.00017,1,1399741,1423514,+,23773
75,BUMA.1121.00008,1,1468460,1492185,+,23725
75,BUMA.1121.00028,1,1464759,1488508,+,23749
75,BUMA.1121.00026,1,1940075,1963864,+,23789
75,BUMA.1121.00010,1,2586674,2610318,+,23644
75,BUMA.1121.00030,1,1399794,1423567,+,23773
75,BUMA.1121.00019,1,1464806,1488563,+,23757
76,BUMA.1121.00022,1,1756010,1783435,+,27425
76,BUMA.1121.00024,1,1489879,1517304,+,27425
76,BUMA.1121.00054,1,1996747,2024201,+,27454
76,BUMA.1121.00052,1,1263609,1291063,+,27454
76,BUMA.1121.00048,1,1911533,1938988,-,27455
76,BUMA.1121.00050,1,2550333,2577760,+,27427
76,BUMA.1121.00015,1,900615,928051,+,27436
76,BUMA.1121.00086,1,1865225,1892659,-,27434
76,BUMA.1121.00085,1,860499,887953,+,27454
76,BUMA.1121.00040,1,1419830,1447257,+,27427
76,BUMA.1121.00020,1,1554850,1582275,+,27425
76,BUMA.1121.00044,1,755403,782828,+,27425
76,BUMA.1121.00002,1,2633198,2660634,+,27436
76,BUMA.1121.00087,1,1424212,1451646,+,27434
76,BUMA.1121.00042,1,2895148,2922554,-,27406
76,BUMA.1121.00046,1,174048,201476,-,27428
76,BUMA.1121.00036,1,906180,933614,+,27434
76,BUMA.1121.00038,1,2118950,2146405,-,27455
76,BUMA.1121.00081,1,2119076,2146531,-,27455
76,BUMA.1121.00034,1,1527305,1554730,+,27425
76,BUMA.1121.00013,1,1464481,1491926,+,27445
76,BUMA.1121.00032,1,3020375,3047800,+,27425
76,BUMA.1121.00004,1,1491061,1518486,+,27425
76,BUMA.1121.00006,1,2118866,2146321,-,27455
76,BUMA.1121.00017,1,1424934,1452359,+,27425
76,BUMA.1121.00008,1,1493605,1521030,+,27425
76,BUMA.1121.00028,1,1489928,1517353,+,27425
76,BUMA.1121.00026,1,1964495,1991976,+,27481
76,BUMA.1121.00010,1,2610949,2638385,+,27436
76,BUMA.1121.00030,1,1424987,1452412,+,27425
76,BUMA.1121.00019,1,1489983,1517408,+,27425
77,BUMA.1121.00022,1,1784533,1826534,+,42001
77,BUMA.1121.00024,1,1518402,1560386,+,41984
77,BUMA.1121.00054,1,2025299,2066420,+,41121
77,BUMA.1121.00052,1,1292161,1333289,+,41128
77,BUMA.1121.00048,1,1869315,1910435,-,41120
77,BUMA.1121.00050,1,2578858,2619878,+,41020
77,BUMA.1121.00015,1,929149,970177,+,41028
77,BUMA.1121.00086,1,1822117,1864127,-,42010
77,BUMA.1121.00085,1,889051,930179,+,41128
77,BUMA.1121.00040,1,1448355,1489401,+,41046
77,BUMA.1121.00020,1,1583373,1625357,+,41984
77,BUMA.1121.00044,1,783926,825910,+,41984
77,BUMA.1121.00002,1,2661732,2703659,+,41927
77,BUMA.1121.00087,1,1452744,1494755,+,42011
77,BUMA.1121.00042,1,2852195,2894050,-,41855
77,BUMA.1121.00046,1,131931,172950,-,41019
77,BUMA.1121.00036,1,934712,976747,+,42035
77,BUMA.1121.00038,1,2076732,2117852,-,41120
77,BUMA.1121.00081,1,2076858,2117978,-,41120
77,BUMA.1121.00034,1,1555828,1597812,+,41984
77,BUMA.1121.00013,1,1493024,1534120,+,41096
77,BUMA.1121.00032,1,3048898,3090882,+,41984
77,BUMA.1121.00004,1,1519584,1561568,+,41984
77,BUMA.1121.00006,1,2076645,2117768,-,41123
77,BUMA.1121.00017,1,1453457,1495441,+,41984
77,BUMA.1121.00008,1,1522128,1564112,+,41984
77,BUMA.1121.00028,1,1518451,1560435,+,41984
77,BUMA.1121.00026,1,1993074,2034954,+,41880
77,BUMA.1121.00010,1,2639483,2681410,+,41927
77,BUMA.1121.00030,1,1453510,1495494,+,41984
77,BUMA.1121.00019,1,1518506,1560490,+,41984
78,BUMA.1121.00022,1,1828025,1831728,+,3703
78,BUMA.1121.00024,1,1561877,1565564,+,3687
78,BUMA.1121.00054,1,2067911,2071598,+,3687
78,BUMA.1121.00052,1,1334780,1338467,+,3687
78,BUMA.1121.00048,1,1864136,1867823,-,3687
78,BUMA.1121.00050,1,2622596,2626296,+,3700
78,BUMA.1121.00015,1,971668,975355,+,3687
78,BUMA.1121.00086,1,1816923,1820625,-,3702
78,BUMA.1121.00085,1,931670,935357,+,3687
78,BUMA.1121.00040,1,1490892,1494581,+,3689
78,BUMA.1121.00020,1,1626848,1630535,+,3687
78,BUMA.1121.00044,1,827401,831088,+,3687
78,BUMA.1121.00002,1,2705150,2708837,+,3687
78,BUMA.1121.00087,1,1496246,1499949,+,3703
78,BUMA.1121.00042,1,2847001,2850703,-,3702
78,BUMA.1121.00046,1,125512,129213,-,3701
78,BUMA.1121.00036,1,978238,981941,+,3703
78,BUMA.1121.00038,1,2071553,2075240,-,3687
78,BUMA.1121.00081,1,2071679,2075366,-,3687
78,BUMA.1121.00034,1,1599303,1602990,+,3687
78,BUMA.1121.00013,1,1535611,1539298,+,3687
78,BUMA.1121.00032,1,3092373,3096060,+,3687
78,BUMA.1121.00004,1,1563059,1566746,+,3687
78,BUMA.1121.00006,1,2071466,2075153,-,3687
78,BUMA.1121.00017,1,1496932,1500619,+,3687
78,BUMA.1121.00008,1,1565603,1569306,+,3703
78,BUMA.1121.00028,1,1561926,1565613,+,3687
78,BUMA.1121.00026,1,2037699,2041402,+,3703
78,BUMA.1121.00010,1,2682901,2686604,+,3703
78,BUMA.1121.00030,1,1496985,1500672,+,3687
78,BUMA.1121.00019,1,1561981,1565668,+,3687
79,BUMA.1121.00022,1,1833076,1847373,+,14297
79,BUMA.1121.00024,1,3121347,3135644,+,14297
79,BUMA.1121.00054,1,168012,182309,+,14297
79,BUMA.1121.00052,1,2956024,2970321,-,14297
79,BUMA.1121.00048,1,243294,257591,-,14297
79,BUMA.1121.00050,1,796909,811206,+,14297
79,BUMA.1121.00015,1,2439173,2453470,-,14297
79,BUMA.1121.00086,1,183709,198006,+,14297
79,BUMA.1121.00085,1,2552970,2567267,-,14297
79,BUMA.1121.00040,1,3197090,3211387,-,14297
79,BUMA.1121.00020,1,3257367,3271664,+,14297
79,BUMA.1121.00044,1,2451069,2465366,+,14297
79,BUMA.1121.00002,1,1990654,2004951,+,14297
79,BUMA.1121.00087,1,3118559,3132856,-,14297
79,BUMA.1121.00042,1,1114687,1128963,+,14276
79,BUMA.1121.00046,1,1940492,1954789,-,14297
79,BUMA.1121.00036,1,2602975,2617272,-,14297
79,BUMA.1121.00038,1,450765,465062,-,14297
79,BUMA.1121.00081,1,450834,465131,-,14297
79,BUMA.1121.00034,1,3222899,3237196,+,14297
