125	+	1667581	1673664	6083
126	-	1092080	1086070	6010
127	+	3866212	3872214	6002
128	-	2177814	2171789	6025
129	-	273430	267429	6001
130	-	3744328	3738273	6055
131	+	1164412	1170442	6030
132	+	395635	401637	6002
133	-	3648507	3642478	6029
134	+	1431273	1437365	6092
135	-	2362592	2356591	6001
137	+	1572277	1578250	5973
138	-	3558501	3552428	6073
139	-	666440	660377	6063
141	+	260626	266681	6055
143	+	1865529	1871531	6002
144	-	252498	246445	6053
146	-	2267448	2261429	6019
148	+	1698966	1704995	6029
150	-	14457	8429	6028
151	+	385515	391545	6030
152	-	814620	808592	6028
153	+	1769827	1775892	6065
154	-	3659207	3653192	6015
155	-	3559081	3553008	6073
156	-	3245558	3239557	6001
157	-	2162051	2156026	6025
158	+	3124930	3130968	6038
159	+	2644283	2650310	6027
160	+	35640	41642	6002
161	+	2843181	2849183	6002
162	+	2982895	2988899	6004
--------------------------------------------------------------------------------
Block #622
Seq_id	Strand	Start	End	Length
1	+	2758991	2761394	2403
2	-	2880317	2877759	2558
3	-	2374876	2372318	2558
4	+	1687819	1690222	2403
5	+	441358	443752	2394
6	-	2180810	2178409	2401
7	-	600629	598071	2558
8	+	1702132	1704535	2403
9	+	3880149	3882552	2403
10	+	244974	247377	2403
11	+	1263926	1266329	2403
12	-	3983606	3981048	2558
13	+	328859	331262	2403
14	-	3892134	3889732	2402
20	-	2152946	2150544	2402
24	+	2583790	2586193	2403
27	-	2139134	2136576	2558
31	-	2157951	2155393	2558
34	-	2151960	2149402	2558
36	+	2487184	2489587	2403
37	-	2177740	2175338	2402
41	+	3980761	3983164	2403
47	+	2324602	2327005	2403
48	+	1706471	1708874	2403
49	+	3869032	3871435	2403
53	+	1402210	1404613	2403
55	+	887687	890090	2403
56	+	1787095	1789498	2403
63	-	2249620	2247218	2402
64	-	1328120	1325562	2558
67	-	2865596	2863038	2558
68	-	1271930	1269528	2402
69	-	2714204	2711802	2402
72	-	3118980	3116422	2558
80	-	2178983	2176425	2558
81	-	2153342	2150784	2558
85	+	363845	366248	2403
89	-	2334596	2332038	2558
92	-	2885567	2883009	2558
94	-	2385419	2382861	2558
99	-	935155	932753	2402
100	+	2332808	2335211	2403
102	-	2733862	2731310	2552
105	-	1596517	1593959	2558
115	+	1701666	1704069	2403
119	+	1819343	1821746	2403
121	-	3990171	3987613	2558
122	+	2041968	2044371	2403
123	-	169113	166555	2558
125	+	1676403	1678806	2403
126	-	1084802	1082400	2402
127	+	3873480	3875883	2403
128	-	2170511	2167953	2558
129	-	266151	263593	2558
130	-	3736995	3734593	2402
131	+	1173180	1175583	2403
132	+	402890	405306	2416
133	-	3639739	3637337	2402
134	+	1440239	1442642	2403
135	-	2355324	2352922	2402
137	+	1579536	1581939	2403
138	-	3549553	3546995	2558
139	-	659098	656696	2402
141	+	268013	270416	2403
143	+	1872797	1875200	2403
144	-	243698	241296	2402
146	-	2258682	2256124	2558
148	+	1707734	1710137	2403
150	-	7161	4603	2558
151	+	392811	395214	2403
152	-	807325	804767	2558
153	+	1778630	1781033	2403
154	-	3650453	3647895	2558
155	-	3551730	3549172	2558
156	-	3238290	3235888	2402
157	-	2154748	2152190	2558
158	+	3132234	3134637	2403
159	+	2653191	2655594	2403
160	+	42908	45311	2403
161	+	2850449	2852852	2403
162	+	2991771	2994174	2403
--------------------------------------------------------------------------------
Block #623
Seq_id	Strand	Start	End	Length
1	+	2762947	2765718	2771
2	-	2876361	2873613	2748
3	-	2370921	2368174	2747
4	+	1691775	1694545	2770
5	+	445312	448060	2748
6	-	2176855	2174086	2769
7	-	596674	593927	2747
8	+	1706088	1708837	2749
9	+	3884105	3886854	2749
10	+	248930	251680	2750
11	+	1267882	1270652	2770
12	-	3979650	3976901	2749
13	+	332815	335566	2751
14	-	3888178	3885430	2748
20	-	2148990	2146221	2769
24	+	2587746	2590516	2770
27	-	2135179	2132410	2769
31	-	2153995	2151247	2748
34	-	2148004	2145235	2769
36	+	2491139	2493909	2770
37	-	2173785	2171016	2769
41	+	3984716	3987464	2748
47	+	2328557	2331308	2751
48	+	1710427	1713197	2770
49	+	3872988	3875737	2749
53	+	1406166	1408937	2771
55	+	891643	894394	2751
56	+	1791051	1793800	2749
63	-	2245664	2242895	2769
64	-	1324164	1321417	2747
67	-	2861639	2858870	2769
68	-	1267974	1265205	2769
69	-	2710248	2707479	2769
72	-	3115023	3112276	2747
80	-	2175027	2172258	2769
81	-	2149386	2146617	2769
85	+	367802	370549	2747
89	-	2330640	2327871	2769
92	-	2881611	2878841	2770
94	-	2381463	2378714	2749
99	-	931200	928450	2750
100	+	2336764	2339515	2751
102	-	2729907	2727158	2749
105	-	1592561	1589813	2748
115	+	1705622	1708392	2770
119	+	1824596	1827361	2765
121	-	3986215	3983446	2769
122	+	2045456	2048226	2770
123	-	165157	162388	2769
125	+	1680359	1683129	2770
126	-	1080846	1078099	2747
127	+	3877436	3880187	2751
128	-	2166555	2163786	2769
129	-	262195	259448	2747
130	-	3733039	3730270	2769
131	+	1177136	1179906	2770
132	+	408157	410921	2764
133	-	3635783	3633014	2769
134	+	1444195	1446965	2770
135	-	2351368	2348619	2749
137	+	1583492	1586242	2750
138	-	3545597	3542828	2769
139	-	655142	652394	2748
141	+	271970	274713	2743
143	+	1876752	1879500	2748
144	-	239742	236993	2749
146	-	2254725	2251978	2747
148	+	1711690	1714459	2769
150	-	3205	456	2749
151	+	396766	399516	2750
152	-	803369	800622	2747
153	+	1782585	1785336	2751
154	-	3646496	3643747	2749
155	-	3547774	3545005	2769
156	-	3234334	3231584	2750
157	-	2150792	2148023	2769
158	+	3136190	3138938	2748
159	+	2657147	2659895	2748
160	+	46863	49612	2749
161	+	2854405	2857156	2751
162	+	2995727	2998497	2770
--------------------------------------------------------------------------------
Block #624
Seq_id	Strand	Start	End	Length
1	+	2766235	2767776	1541
2	-	2873095	2871554	1541
3	-	2367656	2366115	1541
4	+	1695062	1696601	1539
5	+	448577	450119	1542
6	-	2173568	2172028	1540
7	-	593409	591868	1541
8	+	1709354	1710896	1542
9	+	3887371	3888913	1542
10	+	252197	253738	1541
11	+	1271169	1272710	1541
12	-	3976383	3974845	1538
13	+	336083	337625	1542
14	-	3884912	3883372	1540
20	-	2145703	2144163	1540
24	+	2591033	2592575	1542
27	-	2131892	2130351	1541
31	-	2150729	2149188	1541
34	-	2144717	2143177	1540
36	+	2494426	2495968	1542
37	-	2170498	2168958	1540
41	+	3987981	3989523	1542
47	+	2331825	2333367	1542
48	+	1713714	1715253	1539
49	+	3876254	3877796	1542
53	+	1409454	1410996	1542
55	+	894911	896453	1542
56	+	1794317	1795860	1543
63	-	2242377	2240839	1538
64	-	1320899	1319358	1541
67	-	2858352	2856812	1540
68	-	1264687	1263149	1538
69	-	2706961	2705420	1541
72	-	3111758	3110218	1540
80	-	2171740	2170200	1540
81	-	2146099	2144559	1540
85	+	371066	372607	1541
89	-	2327353	2325813	1540
92	-	2878323	2876782	1541
94	-	2378196	2376656	1540
99	-	927932	926391	1541
100	+	2340032	2341574	1542
102	-	2726640	2725099	1541
105	-	1589295	1587784	1511
115	+	1708909	1710448	1539
119	+	1827878	1829420	1542
121	-	3982928	3981388	1540
122	+	2048743	2050285	1542
123	-	161870	160330	1540
125	+	1683646	1685185	1539
126	-	1077581	1076040	1541
127	+	3880704	3882246	1542
128	-	2163268	2161728	1540
129	-	258930	257389	1541
130	-	3729752	3728211	1541
131	+	1180423	1181964	1541
132	+	411438	412979	1541
133	-	3632496	3630956	1540
134	+	1447482	1449024	1542
135	-	2348101	2346560	1541
137	+	1586759	1588300	1541
138	-	3542310	3540769	1541
139	-	651876	650336	1540
141	+	275230	276772	1542
143	+	1880017	1881558	1541
144	-	236475	234935	1540
146	-	2251460	2249920	1540
148	+	1714976	1716518	1542
150	-	3997043	3995487	1556
151	+	400033	401575	1542
152	-	800104	798564	1540
153	+	1785853	1787395	1542
154	-	3643229	3641689	1540
155	-	3544487	3542946	1541
156	-	3231066	3229525	1541
157	-	2147505	2145965	1540
158	+	3139455	3140997	1542
159	+	2660412	2661953	1541
160	+	50129	51671	1542
161	+	2857673	2859215	1542
162	+	2999014	3000556	1542
--------------------------------------------------------------------------------
Block #625
Seq_id	Strand	Start	End	Length
1	+	2767778	2771712	3934
2	-	2871552	2867574	3978
3	-	2366113	2362191	3922
4	+	1696603	1700553	3950
5	+	450120	454120	4000
6	-	2172026	2168100	3926
7	-	591866	587944	3922
8	+	1710898	1714848	3950
9	+	3888915	3892893	3978
10	+	253740	257770	4030
11	+	1272712	1276648	3936
12	-	3974843	3970879	3964
13	+	337639	341636	3997
14	-	3883358	3879406	3952
20	-	2144161	2140225	3936
24	+	2592577	2596555	3978
27	-	2130349	2126371	3978
31	-	2149186	2145236	3950
34	-	2143175	2139239	3936
36	+	2495970	2499948	3978
37	-	2168956	2165091	3865
41	+	3989525	3993461	3936
47	+	2333369	2337333	3964
48	+	1715255	1719240	3985
49	+	3877798	3881741	3943
53	+	1410998	1414969	3971
55	+	896455	900468	4013
56	+	1795862	1799826	3964
63	-	2240837	2236894	3943
64	-	1319344	1315346	3998
67	-	2856798	2852786	4012
68	-	1263147	1259169	3978
69	-	2705418	2701461	3957
72	-	3110204	3106199	4005
80	-	2170198	2166285	3913
81	-	2144557	2140680	3877
85	+	372621	376627	4006
89	-	2325811	2321875	3936
92	-	2876780	2872795	3985
94	-	2376642	2372707	3935
99	-	926389	922425	3964
100	+	2341576	2345533	3957
102	-	2725085	2721101	3984
105	-	1586439	1582433	4006
115	+	1710450	1714407	3957
119	+	1829422	1833433	4011
121	-	3981386	3977450	3936
122	+	2050287	2054251	3964
123	-	160316	156325	3991
125	+	1685187	1689130	3943
126	-	1076038	1072053	3985
127	+	3882248	3886205	3957
128	-	2161726	2157844	3882
129	-	257387	253424	3963
130	-	3728209	3724231	3978
131	+	1181978	1185990	4012
132	+	412981	416973	3992
133	-	3630942	3626930	4012
134	+	1449026	1452969	3943
135	-	2346558	2342580	3978
137	+	1588314	1592312	3998
138	-	3540767	3536817	3950
139	-	650322	646352	3970
141	+	276774	280773	3999
143	+	1881572	1885583	4011
144	-	234921	230930	3991
146	-	2249906	2245869	4037
148	+	1716520	1720484	3964
150	-	3995473	3991442	4031
151	+	401577	405506	3929
152	-	798550	794601	3949
153	+	1787397	1791368	3971
154	-	3641687	3637730	3957
155	-	3542944	3538973	3971
156	-	3229523	3225566	3957
157	-	2145963	2142027	3936
158	+	3140999	3144991	3992
159	+	2661967	2665939	3972
160	+	51673	55735	4062
161	+	2859217	2863223	4006
162	+	3000558	3004494	3936
--------------------------------------------------------------------------------
Block #626
Seq_id	Strand	Start	End	Length
1	+	2771830	2784882	13052
2	-	2867482	2854422	13060
3	-	2362099	2349039	13060
4	+	1700649	1713705	13056
5	+	454212	467270	13058
6	-	2168008	2154949	13059
7	-	587852	574792	13060
8	+	1714940	1728001	13061
9	+	3892985	3906045	13060
10	+	258783	271841	13058
11	+	1276740	1289799	13059
12	-	3970787	3957727	13060
13	+	341728	354788	13060
14	-	3878393	3865336	13057
20	-	2140133	2127074	13059
24	+	2596647	2609707	13060
27	-	2126279	2113219	13060
31	-	2145144	2132083	13061
34	-	2139147	2126088	13059
36	+	2500040	2513100	13060
37	-	2164999	2151940	13059
41	+	3993553	4006604	13051
47	+	2337425	2350485	13060
48	+	1719336	1732392	13056
49	+	3881833	3894894	13061
53	+	1415061	1428121	13060
55	+	900560	913620	13060
56	+	1799918	1812978	13060
63	-	2236798	2223742	13056
64	-	1315254	1302222	13032
67	-	2852694	2839637	13057
68	-	1259073	1246017	13056
69	-	2701365	2688308	13057
72	-	3106107	3093051	13056
80	-	2166193	2153134	13059
81	-	2140588	2127551	13037
85	+	376719	389775	13056
89	-	2321783	2308724	13059
92	-	2872703	2859643	13060
94	-	2372615	2359559	13056
99	-	922333	909273	13060
100	+	2345625	2358685	13060
102	-	2721009	2707947	13062
105	-	1582341	1569280	13061
115	+	1714503	1727559	13056
119	+	1833525	1846585	13060
121	-	3977358	3964298	13060
122	+	2054343	2067404	13061
123	-	156233	143174	13059
125	+	1689226	1702282	13056
126	-	1071961	1058901	13060
127	+	3886297	3899357	13060
128	-	2157752	2144693	13059
129	-	253332	240272	13060
130	-	3724139	3711070	13069
131	+	1186082	1199142	13060
132	+	417065	430116	13051
133	-	3626838	3613778	13060
134	+	1453061	1466121	13060
135	-	2342488	2329428	13060
137	+	1592404	1605462	13058
138	-	3536725	3523666	13059
139	-	646260	633202	13058
141	+	280864	293926	13062
143	+	1885675	1898735	13060
144	-	230838	217779	13059
146	-	2245777	2232718	13059
148	+	1720576	1733636	13060
150	-	3991350	3978290	13060
151	+	405598	418659	13061
152	-	794509	781449	13060
153	+	1791460	1804520	13060
154	-	3637638	3624612	13026
155	-	3538881	3525821	13060
156	-	3225474	3212414	13060
157	-	2141935	2128876	13059
158	+	3145083	3158143	13060
159	+	2666037	2679087	13050
160	+	55827	68887	13060
161	+	2863315	2876375	13060
162	+	3004586	3017644	13058
--------------------------------------------------------------------------------
Block #627
Seq_id	Strand	Start	End	Length
1	+	2784910	2787478	2568
2	-	2854394	2851832	2562
3	-	2349011	2346452	2559
4	+	1713733	1716295	2562
5	+	467298	469855	2557
6	-	2154921	2152366	2555
7	-	574764	572205	2559
8	+	1728029	1730591	2562
9	+	3907400	3909948	2548
10	+	271869	274423	2554
11	+	1289827	1292395	2568
12	-	3957699	3955137	2562
13	+	354816	357378	2562
14	-	3865308	3862746	2562
20	-	2127046	2124480	2566
24	+	2609735	2612297	2562
27	-	2113191	2110629	2562
31	-	2132055	2129493	2562
34	-	2126060	2123492	2568
36	+	2513128	2515690	2562
37	-	2151912	2149344	2568
41	+	4006641	4009202	2561
47	+	2350513	2353075	2562
48	+	1732420	1734982	2562
49	+	3894922	3897484	2562
53	+	1428149	1430711	2562
55	+	913648	916210	2562
56	+	1813006	1815568	2562
63	-	2223714	2221152	2562
64	-	1302194	1299632	2562
67	-	2839609	2837047	2562
68	-	1245989	1243427	2562
69	-	2688280	2685718	2562
72	-	3093023	3090461	2562
80	-	2153106	2150538	2568
81	-	2127523	2124955	2568
85	+	389803	392365	2562
89	-	2308696	2306128	2568
92	-	2859615	2857053	2562
94	-	2359531	2356969	2562
99	-	909245	906683	2562
100	+	2358713	2361275	2562
102	-	2707919	2705370	2549
105	-	1567925	1565377	2548
115	+	1727587	1730149	2562
119	+	1846613	1849175	2562
121	-	3964270	3961702	2568
122	+	2067432	2069994	2562
123	-	143146	140584	2562
125	+	1702310	1704872	2562
126	-	1058873	1056311	2562
127	+	3899385	3901947	2562
128	-	2144665	2142097	2568
129	-	240244	237676	2568
130	-	3711042	3708480	2562
131	+	1199170	1201738	2568
132	+	430153	432714	2561
133	-	3613750	3611182	2568
134	+	1466149	1468711	2562
135	-	2329400	2326838	2562
137	+	1605490	1608052	2562
138	-	3523638	3521073	2565
139	-	633174	630612	2562
141	+	293954	296516	2562
143	+	1898763	1901277	2514
144	-	217751	215189	2562
146	-	2232690	2230128	2562
148	+	1733664	1736226	2562
150	-	3978262	3975700	2562
151	+	418687	421255	2568
152	-	781421	778859	2562
153	+	1804548	1807110	2562
154	-	3624584	3622027	2557
155	-	3525793	3523231	2562
156	-	3212386	3209824	2562
157	-	2128848	2126280	2568
158	+	3158171	3160733	2562
159	+	2679115	2681677	2562
160	+	68915	71476	2561
161	+	2876403	2878965	2562
162	+	3017672	3020240	2568
--------------------------------------------------------------------------------
Block #628
Seq_id	Strand	Start	End	Length
1	+	2787796	2788952	1156
2	-	2851513	2850358	1155
3	-	2346130	2344975	1155
4	+	1716613	1717769	1156
5	+	470173	471329	1156
6	-	2152034	2150879	1155
7	-	571883	570726	1157
8	+	1730909	1732065	1156
9	+	3910266	3911422	1156
10	+	274744	275885	1141
11	+	1292713	1293869	1156
12	-	3954818	3953664	1154
13	+	357696	358852	1156
14	-	3862427	3861272	1155
20	-	2124161	2123006	1155
24	+	2612615	2613771	1156
27	-	2110310	2109155	1155
31	-	2129174	2128019	1155
34	-	2123173	2122018	1155
36	+	2516008	2517164	1156
37	-	2149025	2147870	1155
41	+	4009520	4010676	1156
47	+	2353393	2354549	1156
48	+	1735300	1736456	1156
49	+	3897802	3898958	1156
53	+	1431029	1432185	1156
55	+	916528	917684	1156
56	+	1815886	1817042	1156
63	-	2220833	2219678	1155
64	-	1299313	1298158	1155
67	-	2836728	2835573	1155
68	-	1243108	1241953	1155
69	-	2685399	2684244	1155
72	-	3090142	3088987	1155
80	-	2150219	2149064	1155
81	-	2124636	2123481	1155
85	+	392683	393839	1156
89	-	2305809	2304654	1155
92	-	2856734	2855579	1155
94	-	2356650	2355495	1155
99	-	906364	905209	1155
100	+	2361593	2362749	1156
102	-	2705039	2703884	1155
105	-	1565058	1563903	1155
115	+	1730467	1731623	1156
119	+	1849493	1850649	1156
121	-	3961383	3960228	1155
122	+	2070312	2071468	1156
123	-	140265	139110	1155
125	+	1705190	1706346	1156
126	-	1055992	1054837	1155
127	+	3902265	3903421	1156
128	-	2141778	2140623	1155
129	-	237357	236202	1155
130	-	3708161	3707006	1155
131	+	1202056	1203212	1156
132	+	434389	435523	1134
133	-	3610863	3609708	1155
134	+	1469029	1470147	1118
135	-	2325242	2324071	1171
137	+	1608370	1609526	1156
138	-	3520751	3519596	1155
139	-	630293	629138	1155
141	+	296834	297990	1156
143	+	1904736	1905892	1156
144	-	214870	213715	1155
146	-	2229809	2228654	1155
148	+	1736544	1737700	1156
150	-	3975381	3974226	1155
151	+	421573	422729	1156
152	-	778540	777385	1155
153	+	1807428	1808584	1156
154	-	3621708	3620553	1155
155	-	3522912	3521757	1155
156	-	3208228	3207057	1171
157	-	2125961	2124806	1155
158	+	3161051	3162207	1156
159	+	2681995	2683151	1156
160	+	71794	72950	1156
161	+	2880561	2881732	1171
162	+	3020558	3021714	1156
--------------------------------------------------------------------------------
Block #629
Seq_id	Strand	Start	End	Length
1	+	2789173	2792791	3618
2	-	2850134	2846521	3613
3	-	2344755	2341155	3600
4	+	1717993	1721593	3600
5	+	471549	475150	3601
6	-	2150658	2147044	3614
7	-	570506	566906	3600
8	+	1732285	1735887	3602
9	+	3911642	3915243	3601
10	+	276124	279751	3627
11	+	1294089	1297702	3613
12	-	3953444	3949830	3614
13	+	368733	372326	3593
14	-	3861052	3857450	3602
20	-	2122785	2119167	3618
24	+	2613995	2617607	3612
27	-	2108935	2105322	3613
31	-	2127799	2124199	3600
34	-	2121797	2118183	3614
36	+	2517384	2520997	3613
37	-	2147649	2144032	3617
41	+	4017461	4021052	3591
47	+	2354769	2358370	3601
48	+	1736680	1740280	3600
49	+	3899182	3902818	3636
53	+	1432409	1436015	3606
55	+	917904	921498	3594
56	+	1817262	1820862	3600
63	-	2219454	2215854	3600
64	-	1297938	1294331	3607
67	-	2835352	2831740	3612
68	-	1241729	1238129	3600
69	-	2684024	2680424	3600
72	-	3088767	3085166	3601
80	-	2148843	2145228	3615
81	-	2123260	2119642	3618
85	+	394059	397660	3601
89	-	2304433	2300815	3618
92	-	2855359	2851771	3588
94	-	2355275	2351661	3614
99	-	904989	901388	3601
100	+	2362969	2366570	3601
102	-	2703664	2700065	3599
105	-	1563683	1560081	3602
115	+	1731847	1735447	3600
119	+	1850869	1854470	3601
121	-	3960007	3956389	3618
122	+	2071692	2075304	3612
123	-	138890	135279	3611
125	+	1706570	1710170	3600
126	-	1054617	1051017	3600
127	+	3903641	3907242	3601
128	-	2140402	2136784	3618
129	-	235981	232387	3594
130	-	3706782	3703176	3606
131	+	1203432	1207038	3606
132	+	435743	439338	3595
133	-	3609488	3605882	3606
134	+	1471762	1475373	3611
135	-	2323851	2320251	3600
137	+	1609746	1613347	3601
138	-	3519376	3515776	3600
139	-	628918	625309	3609
141	+	298210	301810	3600
143	+	1906112	1909706	3594
144	-	213495	209901	3594
146	-	2228434	2224821	3613
148	+	1737924	1741524	3600
150	-	3974006	3970415	3591
151	+	422949	426543	3594
152	-	777165	773558	3607
153	+	1808808	1812413	3605
154	-	3620333	3616735	3598
155	-	3521537	3517949	3588
156	-	3206837	3203236	3601
157	-	2124585	2120967	3618
158	+	3162427	3166028	3601
159	+	2683371	2686976	3605
160	+	73170	76770	3600
161	+	2881952	2885553	3601
162	+	3023286	3026886	3600
--------------------------------------------------------------------------------
Block #630
Seq_id	Strand	Start	End	Length
1	+	2794537	2797140	2603
2	-	2846087	2843485	2602
3	-	2340722	2338118	2604
4	+	1722026	1724627	2601
5	+	475584	478188	2604
6	-	2145408	2142804	2604
7	-	566473	563869	2604
8	+	1736320	1738923	2603
9	+	3915677	3918273	2596
10	+	281776	284377	2601
11	+	1298137	1300738	2601
12	-	3949395	3946791	2604
13	+	372760	375363	2603
14	-	3857015	3854411	2604
20	-	2117434	2114830	2604
24	+	2618042	2620643	2601
27	-	2104887	2102283	2604
31	-	2123766	2121162	2604
34	-	2116437	2113833	2604
36	+	2521432	2524035	2603
37	-	2142429	2139825	2604
41	+	4021486	4024087	2601
47	+	2360117	2362720	2603
48	+	1740713	1743314	2601
49	+	3904564	3907167	2603
53	+	1436448	1439049	2601
55	+	921933	924534	2601
56	+	1824203	1826806	2603
63	-	2215421	2212819	2602
64	-	1293896	1291291	2605
67	-	2831307	2828703	2604
68	-	1237696	1235094	2602
69	-	2679991	2677387	2604
72	-	3084731	3082127	2604
80	-	2143482	2140878	2604
81	-	2117895	2115292	2603
85	+	398094	400697	2603
89	-	2299069	2296465	2604
92	-	2849744	2847140	2604
94	-	2351230	2348627	2603
99	-	899641	897037	2604
100	+	2367004	2369607	2603
102	-	2699635	2697033	2602
105	-	1559646	1557042	2604
115	+	1735880	1738481	2601
119	+	1854904	1857507	2603
121	-	3954643	3952039	2604
122	+	2075739	2078342	2603
123	-	133531	130929	2602
125	+	1710603	1713204	2601
126	-	1050583	1047979	2604
127	+	3908989	3911592	2603
128	-	2135038	2132434	2604
129	-	231954	229352	2602
130	-	3701430	3698828	2602
131	+	1207473	1210092	2619
132	+	439772	442375	2603
133	-	3605447	3602828	2619
134	+	1477402	1480003	2601
135	-	2319817	2317213	2604
137	+	1613782	1616385	2603
138	-	3515341	3512737	2604
139	-	624876	622272	2604
141	+	302243	304846	2603
143	+	1913066	1915661	2595
144	-	209467	206863	2604
146	-	2224387	2221783	2604
148	+	1741957	1744558	2601
150	-	3969980	3967378	2602
151	+	426976	429578	2602
152	-	771528	768924	2604
153	+	1812846	1815449	2603
154	-	3616301	3613697	2604
155	-	3515920	3513318	2602
156	-	3202802	3200198	2604
157	-	2119221	2116617	2604
158	+	3166462	3169065	2603
159	+	2687411	2690014	2603
160	+	77204	79807	2603
161	+	2885987	2888590	2603
162	+	3027319	3029920	2601
--------------------------------------------------------------------------------
Block #631
Seq_id	Strand	Start	End	Length
1	+	2797142	2799142	2000
2	-	2843484	2841483	2001
3	-	2338117	2336116	2001
4	+	1724629	1726629	2000
5	+	478190	480190	2000
6	-	2142803	2140802	2001
7	-	563868	561867	2001
8	+	1738925	1740925	2000
9	+	3918275	3920275	2000
10	+	284379	286390	2011
11	+	1300740	1302740	2000
12	-	3946790	3944789	2001
13	+	375365	377365	2000
14	-	3854410	3852409	2001
20	-	2114829	2112828	2001
24	+	2620645	2622645	2000
27	-	2102282	2100281	2001
31	-	2121161	2119160	2001
34	-	2113832	2111831	2001
36	+	2524037	2526037	2000
37	-	2139824	2137823	2001
41	+	4024089	4026089	2000
47	+	2362722	2364722	2000
48	+	1743316	1745316	2000
49	+	3907169	3909168	1999
53	+	1439051	1441051	2000
55	+	924536	926536	2000
56	+	1826808	1828808	2000
63	-	2212818	2210817	2001
64	-	1291290	1289289	2001
67	-	2828702	2826701	2001
68	-	1235093	1233092	2001
69	-	2677386	2675386	2000
72	-	3082126	3080125	2001
80	-	2140877	2138876	2001
81	-	2115291	2113290	2001
85	+	400699	402699	2000
89	-	2296464	2294463	2001
92	-	2847139	2845138	2001
94	-	2348626	2346625	2001
99	-	897036	895035	2001
100	+	2369609	2371609	2000
102	-	2697032	2695030	2002
105	-	1557041	1555040	2001
115	+	1738483	1740483	2000
119	+	1857509	1859509	2000
121	-	3952038	3950037	2001
122	+	2078344	2080344	2000
123	-	130928	128927	2001
125	+	1713206	1715206	2000
126	-	1047978	1045977	2001
127	+	3911594	3913594	2000
128	-	2132433	2130432	2001
129	-	229351	227350	2001
130	-	3698827	3696826	2001
131	+	1211411	1213391	1980
132	+	442377	444377	2000
133	-	3601509	3599528	1981
134	+	1480005	1482005	2000
135	-	2317212	2315211	2001
137	+	1616387	1618387	2000
138	-	3512736	3510735	2001
139	-	622271	620270	2001
141	+	304848	306850	2002
143	+	1915663	1917663	2000
144	-	206862	204861	2001
146	-	2221782	2219781	2001
148	+	1744560	1746560	2000
150	-	3967377	3965376	2001
151	+	429580	431580	2000
152	-	768923	766922	2001
153	+	1815451	1817451	2000
154	-	3613696	3611695	2001
155	-	3513317	3511316	2001
156	-	3200197	3198196	2001
157	-	2116616	2114615	2001
158	+	3169067	3171067	2000
159	+	2690016	2692016	2000
160	+	79809	81809	2000
161	+	2888592	2890592	2000
162	+	3029922	3031922	2000
--------------------------------------------------------------------------------
Block #632
Seq_id	Strand	Start	End	Length
1	+	2799374	2809102	9728
2	-	2841251	2831559	9692
3	-	2335884	2326156	9728
4	+	1726861	1736591	9730
5	+	480422	490150	9728
6	-	2140570	2130862	9708
7	-	561635	551907	9728
8	+	1741157	1750897	9740
9	+	3920507	3930223	9716
10	+	286622	296349	9727
11	+	1302972	1312703	9731
12	-	3944557	3934829	9728
13	+	377597	387313	9716
14	-	3852177	3842449	9728
20	-	2112596	2102887	9709
24	+	2622877	2632608	9731
27	-	2100049	2090321	9728
31	-	2118928	2109188	9740
34	-	2111599	2101883	9716
36	+	2526269	2535997	9728
37	-	2137591	2127881	9710
41	+	4026321	4036037	9716
47	+	2364954	2374685	9731
48	+	1745548	1755277	9729
49	+	3909400	3919128	9728
53	+	1441283	1450972	9689
55	+	926768	936508	9740
56	+	1829040	1838756	9716
63	-	2210585	2200854	9731
64	-	1289057	1279329	9728
67	-	2826469	2816780	9689
68	-	1232860	1223129	9731
69	-	2675154	2665414	9740
72	-	3079893	3070151	9742
80	-	2138644	2128928	9716
81	-	2113058	2103330	9728
85	+	402931	412673	9742
89	-	2294231	2284503	9728
92	-	2844906	2835175	9731
94	-	2346393	2336665	9728
99	-	894803	885072	9731
100	+	2371841	2381558	9717
102	-	2694798	2685080	9718
105	-	1554808	1545080	9728
115	+	1740715	1750446	9731
119	+	1859741	1869457	9716
121	-	3949805	3940077	9728
122	+	2080576	2090307	9731
123	-	128695	118964	9731
125	+	1715438	1725169	9731
126	-	1045745	1036029	9716
127	+	3913826	3923542	9716
128	-	2130200	2120492	9708
129	-	227118	217429	9689
130	-	3696594	3686905	9689
131	+	1213623	1223363	9740
132	+	444609	454325	9716
133	-	3599296	3589556	9740
134	+	1482237	1491968	9731
135	-	2314979	2305263	9716
137	+	1618619	1628347	9728
138	-	3510503	3500772	9731
139	-	620038	610310	9728
141	+	307082	316773	9691
143	+	1917895	1927611	9716
144	-	204629	194889	9740
146	-	2219549	2209821	9728
148	+	1746792	1756523	9731
150	-	3965144	3955407	9737
151	+	431812	441501	9689
152	-	766690	756960	9730
153	+	1817683	1827411	9728
154	-	3611463	3601765	9698
155	-	3511084	3501353	9731
156	-	3197964	3188249	9715
157	-	2114383	2104675	9708
158	+	3171299	3181015	9716
159	+	2692248	2701985	9737
160	+	82041	91757	9716
161	+	2890824	2900540	9716
162	+	3032154	3041843	9689
--------------------------------------------------------------------------------
Block #633
Seq_id	Strand	Start	End	Length
1	+	2811084	2813098	2014
2	-	2829578	2827563	2015
3	-	2324176	2322161	2015
4	+	1738572	1740586	2014
5	+	492131	494145	2014
